NAME                                        VERSION                               TYPE                       
treeverse                                   3.0.0                                 npm                         
truncate-utf8-bytes                         1.0.2                                 npm                         
ts-interface-checker                        0.1.13                                npm                         
tsconfig-paths                              4.2.0                                 npm                         
tslib                                       2.8.1                                 npm                         
tuf-js                                      4.1.0                                 npm                         
type-fest                                   0.21.3                                npm                         
type-is                                     1.6.18                                npm                         
type-is                                     2.0.1                                 npm                         
typedarray                                  0.0.6                                 npm                         
typescript                                  6.0.2                                 npm                         
typing-extensions                           4.15.0                                python                      
typing-inspection                           0.4.2                                 python                      
tzdata                                      2025b-0ubuntu0.24.04.1                deb                         
ua-is-frozen                                0.1.2                                 npm                         
ua-parser-js                                2.0.9                                 npm                         
ubuntu-keyring                              2023.11.28.1                          deb                         
uid                                         2.0.2                                 npm                         
uid2                                        1.0.0                                 npm                         
uint8array-extras                           1.5.0                                 npm                         
undici-types                                7.16.0                                npm                         
unique-filename                             5.0.0                                 npm        (+1 duplicate)   
unique-slug                                 6.0.0                                 npm        (+1 duplicate)   
unminimize                                  0.2.1                                 deb                         
unpipe                                      1.0.0                                 npm                         
urllib3                                     2.6.2                                 python                      
urlpattern-polyfill                         8.0.2                                 npm                         
utf8-byte-length                            1.0.5                                 npm                         
util-deprecate                              1.0.2                                 npm        (+1 duplicate)   
util-linux                                  2.41.3-3ubuntu2                       deb                         
uuid                                        11.1.0                                npm                         
uvicorn                                     0.40.0                                python                      
uvloop                                      0.22.1                                python                      
validate-npm-package-name                   7.0.2                                 npm                         
validator                                   13.15.26                              npm                         
vary                                        1.1.2                                 npm                         
walk-up-path                                4.0.0                                 npm                         
watchfiles                                  0.21.0                                python                      
wcwidth                                     0.2.13                                python                      
wcwidth                                     1.0.1                                 npm                         
websockets                                  12.0                                  python                      
which                                       1.3.1                                 npm                         
which                                       2.0.2                                 npm                         
which                                       6.0.1                                 npm        (+1 duplicate)   
wordwrap                                    1.0.0                                 npm                         
wrap-ansi                                   6.2.0                                 npm                         
wrap-ansi                                   7.0.0                                 npm                         
wrap-ansi                                   8.1.0                                 npm                         
wrappy                                      1.0.2                                 npm                         
write-file-atomic                           7.0.0                                 npm                         
ws                                          8.18.3                                npm                         
xkb-data                                    2.41-2ubuntu1.1                       deb                         
xtend                                       4.0.2                                 npm                         
y18n                                        5.0.8                                 npm                         
yallist                                     4.0.0                                 npm        (+2 duplicates)  
yallist                                     5.0.0                                 npm        (+1 duplicate)   
yaml                                        2.8.3                                 npm                         
yargs                                       17.7.2                                npm                         
yargs-parser                                21.1.1                                npm                         
yoctocolors                                 2.1.2                                 npm                         
zip-stream                                  6.0.1                                 npm                         
zlib1g                                      1:1.3.dfsg-3.1ubuntu2.1               deb                         
